fid,Organisasj,Juridisk n,Telefonnum,Epost,URL,Selskapsfo,Bransjekod,Bransje,Kommune,Besøksadr,Kontaktper,Daglig led,Etablering,Antall ans,Sum Drifts,Sum salgsi,Annen drif,Driftsresu,Varekostna,Lønnsutgi,Avskrivnin,Nedskrivin,Andre drif,Sum drif_1,Sum Drif_2,Sum salg_1,Annen dr_1,Driftsre_1,Varekost_1,Lønnsut_1,Avskrivn_1,Nedskriv_1,Andre dr_1,Sum drif_3,Sum Drif_4,Sum salg_2,Annen dr_2,Driftsre_2,Varekost_2,Lønnsut_2,Avskrivn_2,Nedskriv_2,Andre dr_2,Sum drif_5,Sum Drif_6,Sum salg_3,Annen dr_3,Driftsre_3,Varekost_3,Lønnsut_3,Avskrivn_3,Nedskriv_3,Andre dr_3,Sum drif_7,Sum Drif_8,Sum salg_4,Annen dr_4,Driftsre_4,Varekost_4,Lønnsut_4,Avskrivn_4,Nedskriv_4,Andre dr_4,Sum drif_9,Sum Drif10,Sum salg_5,Annen dr_5,Driftsre_5,Varekost_5,Lønnsut_5,Avskrivn_5,Nedskriv_5,Andre dr_5,Sum drif11,Sum Drif12,Sum salg_6,Annen dr_6,Driftsre_6,Varekost_6,Lønnsut_6,Avskrivn_6,Nedskriv_6,Andre dr_6,Sum drif13,Sum Drif14,Sum salg_7,Annen dr_7,Driftsre_7,Varekost_7,Lønnsut_7,Avskrivn_7,Nedskriv_7,Andre dr_7,Sum drif15,Sum Drif16,Sum salg_8,Annen dr_8,Driftsre_8,Varekost_8,Lønnsut_8,Avskrivn_8,Nedskriv_8,Andre dr_8,Sum drif17,result_num,osm_id,display_na,category,type,latlong,_count,_sum,_mean
"39","921349890",Oris Dental AS,"55197750",arken@orisdental.no,https://orisdental.no/klinikker/arken-asane/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Bergen,"Åsane Senter 37, 5116 Ulset",,,20.08.2018,"680","1004259000","1003749000","509000","108100000","492581000","222229000","43223000","0","138126000","896159000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","26816455","Åsane senter, Ulset, Åsane, Bergen, Vestland, 5116, Norge",highway,residential,"60.4640561,5.3200903",1241,20174.8007333428,16.256890196086
"40","921349890",Oris Dental AS,"67521600",lokketangen@orisdental.no,https://orisdental.no/klinikker/lokketangen/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Bærum,"Løkketangen 12 A, 1337 Sandvika",,,20.08.2018,"680","1004259000","1003749000","509000","108100000","492581000","222229000","43223000","0","138126000","896159000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2813787600","12A, Løkketangen, Jongskollen, Evje, Sandvika, Bærum, Viken, 1337, Norge",place,house,"59.8923367,10.5214576",1238,16554.9532604516,13.3723370439835
"41","921349890",Oris Dental AS,"69130930",sarpsborg@orisdental.no,https://orisdental.no/klinikker/sarpsborg/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Sarpsborg,"Kirkegata 63, 1721 Sarpsborg",,,20.08.2018,"680","1004259000","1003749000","509000","108100000","492581000","222229000","43223000","0","138126000","896159000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3122615520","63, Kirkegata, Fritznerbakken, Gleng, Sarpsborg, Viken, 1721, Norge",place,house,"59.2830509,11.1106319",1233,16168.9800708517,13.1135280379982
"42","921349890",Oris Dental AS,"77002050",harstadtannlegene@orisdental.no,https://orisdental.no/klinikker/harstadtannlegene/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Harstad,"Storgata 9, 9405 Harstad",,,20.08.2018,"680","1004259000","1003749000","509000","108100000","492581000","222229000","43223000","0","138126000","896159000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3104452492","9, Storgata, Eineberget, Harstadåsen, Harstad - Hárstták, Harstad, Troms og Finnmark, 9405, Norge",place,house,"68.7985,16.542543",1234,12566.6443347111,10.1836663976589
"43","921349890",Oris Dental AS,"51597010",hinna@oris-stavanger.no,https://orisdental.no/klinikker/hinna-park/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Stavanger,"Laberget 28, 4020 Stavanger",,,20.08.2018,"680","1004259000","1003749000","509000","108100000","492581000","222229000","43223000","0","138126000","896159000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2837011085","28, Laberget, Jåttåvågen, Hinna, Stavanger, Rogaland, 4020, Norge",place,house,"58.9161994,5.7324957",1238,17756.6981127715,14.343051787376
"44","921349890",Oris Dental AS,"70107080",brosundet@orisdental.no,https://orisdental.no/klinikker/brosundet/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Ålesund,"Notenesgata 3, 6002 Ålesund",,,20.08.2018,"680","1004259000","1003749000","509000","108100000","492581000","222229000","43223000","0","138126000","896159000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3118719807","3, Notenesgata, Slinningen, Ålesund, Møre og Romsdal, 6002, Norge",place,house,"62.4714289,6.1531043",1236,7859.73656140268,6.35901016294715
"45","921349890",Oris Dental AS,"77019490",post@oris-harstad.no,https://orisdental.no/klinikker/harstad/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Harstad,"Torvet 1 B, 9405 Harstad",,,20.08.2018,"680","1004259000","1003749000","509000","108100000","492581000","222229000","43223000","0","138126000","896159000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3104436057","1B, Torvet, Eineberget, Harstadåsen, Harstad - Hárstták, Harstad, Troms og Finnmark, 9405, Norge",place,house,"68.7995696,16.5437178",1242,12141.3650700003,9.77565625603888
"46","921349890",Oris Dental AS,"77753030",gronnegata@orisdental.no,https://orisdental.no/klinikker/gronnegata/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Tromsø,"Grønnegata 32, 9008 Tromsø",,,20.08.2018,"680","1004259000","1003749000","509000","108100000","492581000","222229000","43223000","0","138126000","896159000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3110902578","32, Grønnegata, Skarpsno, Sørbyen, Tromsø, Troms og Finnmark, 9008, Norge",place,house,"69.6473602,18.9515973",1231,23688.5540764108,19.2433420604475
"47","921349890",Oris Dental AS,"57851877",maloy@orisdental.no,https://orisdental.no/klinikker/maaloy/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Kinn,"Gate 1 107, 6700 Måløy",,,20.08.2018,"680","1004259000","1003749000","509000","108100000","492581000","222229000","43223000","0","138126000","896159000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3118668351","107, Gate 1, Måløy, Kinn, Vestland, 6700, Norge",place,house,"61.934999,5.113191",1232,2975.42816734314,2.4151202657006
"48","921349890",Oris Dental AS,"57862020",eikas@orisdental.no,https://orisdental.no/klinikker/eikas/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Stad,"Eidsgata 45, 6770 Nordfjordeid",,,20.08.2018,"680","1004259000","1003749000","509000","108100000","492581000","222229000","43223000","0","138126000","896159000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3132423632","45, Eidsgata, Lunden, Nordøyrane, Nordfjordeid, Stad, Vestland, 6770, Norge",place,house,"61.908738,5.9871712",1230,5282.52890235651,4.2947389450053
"49","921349890",Oris Dental AS,"51597000",madla@oris-stavanger.no,https://orisdental.no/klinikker/madla/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Stavanger,"Madlamarkveien 2 A, 4041 Hafrsfjord",,,20.08.2018,"680","1004259000","1003749000","509000","108100000","492581000","222229000","43223000","0","138126000","896159000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2836121598","2A, Madlamarkveien, Ljosheim, Madla, Stavanger, Rogaland, 4041, Norge",place,house,"58.9530924,5.6833926",1234,26014.6172724944,21.0815374979695
"50","921349890",Oris Dental AS,"53401710",stord@orisdental.no,https://orisdental.no/klinikker/stord-heiane/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Stord,"Heiane 31, 5412 Stord",,,20.08.2018,"680","1004259000","1003749000","509000","108100000","492581000","222229000","43223000","0","138126000","896159000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3121596674","31, Heiane, Stord, Vestland, 5412, Norge",place,house,"59.7630037,5.4550198",1237,4860.03870177642,3.92889143231723
"51","921349890",Oris Dental AS,"73534545",leutenhaven@orisdental.no,https://orisdental.no/klinikker/leutenhaven/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Trondheim,"Kongens gate 49, 7012 Trondheim",,,20.08.2018,"680","1004259000","1003749000","509000","108100000","492581000","222229000","43223000","0","138126000","896159000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","6135919710","49, Kongens gate, Kalvskinnet, Midtbyen, Trondheim, Trøndelag, 7012, Norge",place,house,"63.430268,10.387721",1240,27273.9693190493,21.9951365476204
"52","977102278",Colosseumklinikken AS,"51417502",randaberg@colosseum.no,https://colosseumtannlege.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Randaberg,"Jon Torbergssons vei 13, 4070 Randaberg",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2795674496","13, Jon Torbergssons vei, Goadalen, Heia, Randaberg, Rogaland, 4070, Norge",place,house,"58.999194,5.6161761",1235,5949.86362643912,4.81770334124625
"53","977102278",Colosseumklinikken AS,"70100600",post@aletann.no,http://www.aalesundtannklinikk.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Ålesund,"Røysegata 15, 6003 Ålesund",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3118771814","15, Røysegata, Slinningen, Ålesund, Møre og Romsdal, 6003, Norge",place,house,"62.471379,6.165033",1235,7289.32931993157,5.90229094731301
"54","977102278",Colosseumklinikken AS,"75131788",,https://colosseumtannlege.no/klinikker/nordland/mo-i-rana/mo-sentrum/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Rana,"Torggata 3, 8622 Mo i Rana",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3119995628","3, Torggata, Langneset, Mo i Rana, Rana, Nordland, 8622, Norge",place,house,"66.312107,14.138422",1232,13121.8995557688,10.6508924965656
"55","977102278",Colosseumklinikken AS,"71678090",,https://colosseumtannlege.no/klinikker/more-og-romsdal/kristiansund/storgata-41/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Kristiansund,"Storgata 41, 6509 Kristiansund N",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","23134463","Storgata, Allanenga, Innlandet, Kristiansund, Møre og Romsdal, 6509, Norge",highway,unclassified,"63.1093724,7.731335",1236,13168.9687788785,10.6545054845295
"56","977102278",Colosseumklinikken AS,"32839645",gulskogen@colosseum.no,https://colosseumklinikken.no/colosseum-tannlege-gulskogen,Privat aksjeselskap,"8623000",Tannhelsetjenester,Drammen,"Guldlisten 35, 3048 Drammen",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3130008481","35, Guldlisten, Strømsgodset, Gulskogen, Drammen, Viken, 3048, Norge",place,house,"59.742529,10.157972",1234,19589.2729490772,15.8746134109215
"57","977102278",Colosseumklinikken AS,"33311182",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Tønsberg,"Tollbodgaten 22, 3111 Tønsberg",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3130204838","22, Tollbodgaten, Kaldnes, Tønsberg, Vestfold og Telemark, 3111, Norge",place,house,"59.271331,10.40948",1236,11688.4402616508,9.45666687835828
"58","977102278",Colosseumklinikken AS,"70104670",firmapost@apollonia.no,http://www.apollonia.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Ålesund,"Keiser Wilhelms gate 25, 6003 Ålesund",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3118720256","25, Keiser Wilhelms gate, Slinningen, Ålesund, Møre og Romsdal, 6003, Norge",place,house,"62.4714882,6.1578668",1236,7753.29413972795,6.27289169880902
"59","977102278",Colosseumklinikken AS,"51609100",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Sandnes,"Langgata 41, 4306 Sandnes",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2816838931","41, Langgata, Gravaren, Trones, Sandnes, Rogaland, 4306, Norge",place,house,"58.853126,5.736468",1240,26045.6767624095,21.0045780342012
"60","977102278",Colosseumklinikken AS,"38900290",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Kristiansand,"Barstølveien 36 A, 4636 Kristiansand S",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3097738507","36A, Barstølveien, Sørlandsparken, Kristiansand, Agder, 4636, Norge",place,house,"58.1712492,8.1267196",1235,5080.77321618423,4.11398640986577
"61","977102278",Colosseumklinikken AS,"38703838",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Kristiansand,"Agder allé 26, 4631 Kristiansand S",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3097725931","26, Agder allé, Tobienborg, Lund, Kristiansand, Agder, 4631, Norge",place,house,"58.1542182,8.0200009",1232,17514.2408205811,14.21610456216
"62","977102278",Colosseumklinikken AS,"57677787",,https://colosseumklinikken.no/colosseum-tannlege-sogndal/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Sogndal,"Parkvegen 4 A, 6856 Sogndal",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3140788227","4A, Parkvegen, Sogndalsfjøra, Hove, Sogndal, Vestland, 6856, Norge",place,house,"61.2306508,7.101622",1235,4271.98703671619,3.45909881515481
"63","977102278",Colosseumklinikken AS,,tannlegehuset@gmail.com,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Karmøy,"Hovedgaten 52, 4250 Kopervik",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2817003405","52, Hovedgaten, Treborg, Sveinsvolljordet, Kopervik, Karmøy, Rogaland, 4250, Norge",place,house,"59.2837715,5.3082707",1233,5990.70883253403,4.85864463303652
"64","977102278",Colosseumklinikken AS,"51216800",post@solatann.nhn.no,http://www.solatann.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Sola,"Solakrossen 14, 4050 Sola",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2812467407","14, Solakrossen, Sola, Rogaland, 4050, Norge",place,house,"58.8852339,5.6475185",1236,7035.70550503209,5.69231836976707
"65","977102278",Colosseumklinikken AS,"35544370",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Skien,"Telemarksgata 12, 3724 Skien",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3128629866","12, Telemarksgata, Hjellen, Bratsberg, Skien, Vestfold og Telemark, 3724, Norge",place,house,"59.2077689,9.6082626",1234,18118.9679851793,14.6831183024143
"66","977102278",Colosseumklinikken AS,"35522060",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Skien,"Kverndalsgata 2 A, 3717 Skien",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3128638799","2A, Kverndalsgata, Hjellen, Bratsberg, Skien, Vestfold og Telemark, 3717, Norge",place,house,"59.2086766,9.6081911",1232,17608.0810348056,14.2922735672124
"67","977102278",Colosseumklinikken AS,"75643714",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Fauske,"Eliasbakken 9, 8200 Fauske",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3120021582","9, Eliasbakken, Olderen, Erikstad, Fauske, Nordland, 8200, Norge",place,house,"67.258921,15.389378",1229,8608.08621896803,7.00413850200816
"68","977102278",Colosseumklinikken AS,"23366700",,https://colosseumtannlege.no/klinikker/oslo/majorstuen/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Sørkedalsveien 10 C, 0369 Oslo",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","184010929","Sørkedalsveien, Frogner, Oslo, 0369, Norge",highway,primary,"59.9309161,10.7112783",1238,78231.776881367,63.1920653322835
"69","977102278",Colosseumklinikken AS,"32834705",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Drammen,"Bragerhagen 22, 3012 Drammen",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3129940085","22, Bragerhagen, Brakerøya, Bragernes, Drammen, Viken, 3012, Norge",place,house,"59.742421,10.225418",1236,21386.6787725911,17.3031381655267
"70","977102278",Colosseumklinikken AS,"33465218",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Sandefjord,"Thor Dahls gate 1, 3210 Sandefjord",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3130259167","1, Thor Dahls gate, Vestre Rød, Sandefjord, Vestfold og Telemark, 3210, Norge",place,house,"59.1275795,10.2287947",1230,17178.5024472922,13.9662621522701
"71","977102278",Colosseumklinikken AS,"55326893",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Bergen,"Tverrgaten 11, 5017 Bergen",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3125939331","11, Tverrgaten, Marken, Martensgården, Bergenhus, Bergen, Vestland, 5017, Norge",place,house,"60.3920631,5.3316048",1235,30308.0086442679,24.5408976876663
"72","977102278",Colosseumklinikken AS,"22744430",saeter@colosseum.no,http://colosseumklinikken.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Ekebergveien 237, 1166 Oslo",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2805284698","237, Ekebergveien, Nordstrand, Oslo, 1166, Norge",place,house,"59.860626,10.800525",1237,43504.7028523758,35.1695253454938
"73","977102278",Colosseumklinikken AS,"38095410",nordmo@colosseum.no,http://www.tannlegenordmo.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Kristiansand,"Industrigata 4, 4632 Kristiansand S",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3097741730","4, Industrigata, Valhalla, Lund, Kristiansand, Agder, 4632, Norge",place,house,"58.1508133,8.0257673",1230,16006.5486638993,13.0134541982921
"74","977102278",Colosseumklinikken AS,"75506440",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Bodø,"Dronningens gate 102, 8006 Bodø",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3123861126","102, Dronningens gate, Bodø, Bodø sentrum, Bodø, Nordland, 8006, Norge",place,house,"67.2853817,14.4002584",1230,25791.9563897066,20.9690702355338
"75","977102278",Colosseumklinikken AS,"55230001",rosenkrantz@colosseum.no,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Bergen,"Rosenkrantzgaten 3, 5003 Bergen",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1850625637","3, Rosenkrantzgaten, Bryggen, Skuteviken, Bergenhus, Bergen, Vestland, 5003, Norge",place,house,"60.396507,5.326545",1233,26386.7824858725,21.4004724135219
"76","977102278",Colosseumklinikken AS,"67540225",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Bærum,"Åses vei 17, 1336 Sandvika",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2813788684","17, Åses vei, Haug, Dønski, Sandvika, Bærum, Viken, 1336, Norge",place,house,"59.901467,10.493517",1235,15151.6268991567,12.2685238049852
"77","977102278",Colosseumklinikken AS,"69313000",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Fredrikstad,"Storgata 10, 1607 Fredrikstad",Maria Grundström,Maria Grundström,13.12.1996,"675","1058297000","1058102000","195000","75016000","501583000","221265000","99003000","0","161430000","983281000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3114285786","10, Storgata, Hauertomtene, Bjølstad, Fredrikstad, Viken, 1607, Norge",place,house,"59.2122923,10.9367661",1235,23106.0303792655,18.7093363394863
